"ctmax_1h","z_1h","r_squared_1h","ctmax_1m","z_1m","r_squared_1m","valid_fit","issues","unique_sample","response_type"
40.5392945212811,-4.08000993627563,0.99299717829046,47.7941692910473,-4.08000993627563,0.99299717829046,TRUE,NA,1,"fvfm_io"
40.2271984037537,-4.58453249415031,0.990657150014748,48.3791905906516,-4.58453249415031,0.990657150014748,TRUE,NA,2,"fvfm_io"
38.1493730727555,-7.48465004368422,0.95099273291072,51.4582129066166,-7.48465004368422,0.95099273291072,TRUE,NA,3,"fvfm_io"
38.4287381218399,-6.25549536315997,0.965197920542184,49.5519550236119,-6.25549536315997,0.965197920542184,TRUE,NA,4,"fvfm_io"
38.3429801288305,-8.66284184746224,0.984175518765734,53.7468231917712,-8.66284184746224,0.984175518765734,TRUE,NA,5,"fvfm_io"
